Artist Name,Album Name,Song Name,Duration (seconds)
"Joseíto Mateo","Joseíto Mateo con Rafael Solano y sus Amigos","Si hoy fuera ayer",
"Joseíto Mateo","Menéame los mangos","A la verdegue",145.79
"Joseíto Mateo","Menéame los mangos","Con un marinero",171.00
"Joseíto Mateo","Menéame los mangos","Déjamela ver",132.00
"Joseíto Mateo","Menéame los mangos","La calle donde tú vives",171.00
"Joseíto Mateo","Menéame los mangos","La enorme distancia",186.00
"Joseíto Mateo","Menéame los mangos","Menéame los mangos",191.56
"Joseíto Mateo","Menéame los mangos","Mira a ver si puedes",134.00
"Joseíto Mateo","Menéame los mangos","No sufras más corazón",171.00
"Joseíto Mateo","Menéame los mangos","Sala mala",148.00
"Joseíto Mateo","Menéame los mangos","Te van a llorar",127.00
"Joseíto Mateo","Picotiao / Colorete","Colorete",
"Joseíto Mateo","Picotiao / Colorete","Picotiao",
"Jossie Esteban y La Patrulla 15","15to aniversario","Llegó Navidad",282.15
"Jossie Esteban y La Patrulla 15","15to aniversario","Popurrí",281.61
"Jossie Esteban y La Patrulla 15","Éxitos","Vivo enamorado",241.00
"Juan Luis Guerra 4.40","Bonus Tracks","Bachata rosa",253.96
"Juan Luis Guerra 4.40","Colección romántica","Bachata rosa",257.95
"Juan Luis Guerra 4.40","Concierto aniversario","Medley de bachatas",272.92
"Juan Luis Guerra 4.40","Entre mar y palmeras","Medley de bachatas: Estrellitas y duendes / Muchachita linda / La hormiguita / Bachata en Fukuoka / Que me des tu cariño / Mi bendición / Frío frío / Burbujas de amor",536.00
"Juan Luis Guerra 4.40","La llave de mi corazón","Detrás de las cámaras álbum: La llave de mi corazón",
"Juan Luis Guerra 4.40","La llave de mi corazón","Detrás de las cámaras video: La llave de mi corazón",
"Juan Luis Guerra 4.40","La llave de mi corazón","Detrás de las cámaras: Medicine for My Soul",
"Juan Luis Guerra 4.40","La llave de mi corazón","Galería de fotos",
"Juan Luis Guerra 4.40","Mudanza y acarreo","Dame",251.23
"Juan Luis Guerra 4.40","Mudanza y acarreo","Requiem sobre el Jaragua (Le dién dinamita)",196.00
"Juan Luis Guerra 4.40","Mudanza y acarreo","Requiem sobre el Jaragua (Le dién dinamita)",195.00
"Juan Luis Guerra 4.40","The Collection","A pedir su mano",327.00
"Juliana O'Neal","Corazón de goma","Corazón de goma",262.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Cuéntale",226.00
"Juliana O'Neal","Juliana y Su Mambo Duro","El hotel",243.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Ese hombre",231.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Fiesta latina",253.00
"Juliana O'Neal","Juliana y Su Mambo Duro","No me enseñaste",204.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Pero que diablos",290.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Que te perdone",262.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Te guardo luto",207.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Tiki To' (reggaeton)",137.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Ven",227.00
"Juliana O'Neal","Juliana y Su Mambo Duro","Ven (radio version)",227.00
"Juliana O'Neal","La Reina","97 gotas (bachata)",228.00
"Juliana O'Neal","La Reina","Ahí mamá (Cole)",335.00
"Juliana O'Neal","La Reina","Antes muerta que sencilla",214.00
"Juliana O'Neal","La Reina","Estupido",252.00
"Juliana O'Neal","La Reina","Lloro",221.00
"Juliana O'Neal","La Reina","Mi amigo en el baño",264.00
"Juliana O'Neal","La Reina","Pesadilla de amor",240.00
"Juliana O'Neal","La Reina","Se me ha soltao el mono",288.00
"Juliana O'Neal","La Reina","Si tú eres mi hombre",268.00
"Juliana O'Neal","La Reina","Todos me miran",243.00
"Juliana O'Neal","La Reina","Tú ta' salao",233.00
"Juliana O'Neal","La Reina","Yo amo esa mujer",244.00
"Juliana O'Neal","Rabia","Rabia",258.00
"Juliana O'Neal","Up Grade","Ahí mamá",335.75
"Juliana O'Neal","Up Grade","Antes muerta que sencilla",214.26
"Juliana O'Neal","Up Grade","Antes Muerta Que Sencilla",213.97
"Juliana O'Neal","Up Grade","Corazón de goma",247.12
"Juliana O'Neal","Up Grade","Corazón de Goma",246.99
"Juliana O'Neal","Up Grade","Detrás de mi ventana",284.13
"Juliana O'Neal","Up Grade","Detrás de Mi Ventana",284.06
"Juliana O'Neal","Up Grade","Estúpido",252.89
"Juliana O'Neal","Up Grade","Estúpido",252.97
"Juliana O'Neal","Up Grade","La isla bonita",213.53
"Juliana O'Neal","Up Grade","La Isla Bonita",214.10
"Juliana O'Neal","Up Grade","Mujere beban (feat. Israel)",212.95
"Juliana O'Neal","Up Grade","Mujeres Beban",211.98
"Juliana O'Neal","Up Grade","Pesadilla de amor",240.43
"Juliana O'Neal","Up Grade","Pesadilla de Amor",240.41
"Juliana O'Neal","Up Grade","Rabia",257.20
"Juliana O'Neal","Up Grade","Rabia",256.99
"Juliana O'Neal","Up Grade","Se Me Ha Soltado el Mono",288.21
"Juliana O'Neal","Up Grade","Se me ha soltao el mono",288.24
"Juliana O'Neal","Up Grade","Si Tu Eres Mi Hombre",268.89
"Juliana O'Neal","Up Grade","Si tú eres mi hombre",268.96
"Juliana O'Neal","Up Grade","Todos me miran",243.96
"Juliana O'Neal","Up Grade","Todos Me Miran",243.93
"Juliana O'Neal","Up Grade","Ya te olvidé",268.67
"Juliana O'Neal","Up Grade","Ya te Olvidé",268.64
"Juliana O'Neal","Up Grade","Yo Amo a Esa Mujer",244.98
"Juliana O'Neal","Up Grade","Yo amo esa mujer",245.00
"Julio Acosta","La verdad / The Truth","Atrás de mí",211.91
"Julio Acosta","La verdad / The Truth","Atrás de mí (remix)",208.00
"Julio Acosta","La verdad / The Truth","Es increíble",191.53
"Julio Acosta","La verdad / The Truth","F..k You",197.00
"Julio Acosta","La verdad / The Truth","Gettin' Paypa",194.00
"Julio Acosta","La verdad / The Truth","Necesito",273.43
"Julio Acosta","La verdad / The Truth","Otra vez",189.50
"Julio Acosta","La verdad / The Truth","Papá",253.89
"Julio Acosta","La verdad / The Truth","Pensando en ti",227.06
"Julio Acosta","La verdad / The Truth","Quiero una mami",211.96
"Julio Acosta","La verdad / The Truth","Tú no me conoces",205.30
"Julio Acosta","La verdad / The Truth","Un ladrón",197.72
"Julio Acosta","La verdad / The Truth","Un ladrón (remix)",193.83
"Julio de Arzuaga","Toma y dame!","Abrázate de mi",
"Julio de Arzuaga","Toma y dame!","Algo intimo",
"Julio de Arzuaga","Toma y dame!","Añoranza poupurri",
"Julio de Arzuaga","Toma y dame!","Cambio mi vida",
"Julio de Arzuaga","Toma y dame!","Citas secretas",
"Julio de Arzuaga","Toma y dame!","Con las manos extendidas",
"Julio de Arzuaga","Toma y dame!","Corazon de niño",
"Julio de Arzuaga","Toma y dame!","Nada es duradero",
"July Mateo","Rasputín","Anja-Uju",279.00
"July Mateo","Rasputín","Como Nadie",218.00
"July Mateo","Rasputín","Margarita",227.00
"July Mateo","Rasputín","Martinha",225.00
"July Mateo","Rasputín","No Seas Boba",251.00
"Junior & Jorge","Dos X Uno","El Lloron",312.00
"Junior & Jorge","Dos X Uno","La Cosquillita",295.29
"Junior & Jorge","Dos X Uno","Mami Mami",244.12
"Junior & Jorge","Dos X Uno","Me Equivoque",190.79
"Junior & Jorge","Dos X Uno","Niña de Pelo Negro",349.87
"Junior & Jorge","Dos X Uno","Que Hago",303.55
"Junior & Jorge","Dos X Uno","Que Te Aproveche",270.53
"Junior & Jorge","Dos X Uno","Rosa Prohibida",179.25
"Junior & Jorge","Dos X Uno","Señora",262.56
"Junior & Jorge","Dos X Uno","Tarde Te Arrepientes",272.07
"Junior & Jorge","Dos X Uno","Vieja del Bonche",306.65
"Junior & Jorge","Éxitos de Junior & Jorge","Tú vas a volar",254.00
"Karlos Rosé","Dos caras","Dos caras",267.00
"Karlos Rosé","I'll Be There (Allí estaré) (Spanglish version)","I'll Be There (Allí estaré)",212.00
"Karlos Rosé","Morir de amor","Morir de amor",209.48
"Kiko el Crazy","Bajé Con Trenza (Remix)","Bajé Con Trenza [Remix]",207.81
"Kiko el Crazy","DALE CINTURA (Kuliki)","DALE CINTURA (Kuliki)",218.00
"Kiko el Crazy","Llegó el domi","Háblale de cualto",175.09
"Kiko el Crazy","ME MUEVO","ME MUEVO",223.02
"Kiko el Crazy","Peluche","Peluche",143.00
"Kiko el Crazy","Tekila","Tekila",196.33
"Kiko el Crazy","Vámonos","Vámonos",140.00
"Kiko Rodríguez","Dulce mujer de mi vida","Mi mambo",303.00
"Kiko Rodríguez","Lo mejor de lo mejor","El mambo es mío",260.85
"Kiko Rodríguez","Lo mejor de lo mejor","Mi mambo",303.96
"Kiko Rodríguez","Sombras de un pasado","El mambo es mío",260.00
"Kiko Rodríguez","Vete y vuelve otra vez","Toma mambo",264.00
"King Caballero","De Repente","Haciendo Ejercicio en la Cama",124.00
"King Caballero","De Repente","Nadie se Muere de Amor",210.00
"King Caballero","De Repente","Platano",201.00
"King Streetz","FACTS","2k15 Takeova",209.00
"King Streetz","FACTS","6 God",178.00
"King Streetz","FACTS","B.O. n Freestyle",179.00
"King Streetz","FACTS","Better Dayz",207.00
"King Streetz","FACTS","Boyz in da Hood",308.00
"King Streetz","FACTS","Devil Want My Soul (Aye)",245.00
"King Streetz","FACTS","Dollar & A Dream",239.00
"King Streetz","FACTS","F.A.C.T.S (intro)",199.00
"King Streetz","FACTS","Fans Voicemail (outro)",
"King Streetz","FACTS","Flmg Sound",252.00
"King Streetz","FACTS","For Life",358.00
"King Streetz","FACTS","Fuck a Chorus",232.00
"King Streetz","FACTS","Krazy",264.00
"King Streetz","FACTS","Malcolm Story",196.00
"King Streetz","FACTS","Money Talks",310.00
"King Streetz","FACTS","No Competition",166.00
"King Streetz","FACTS","No Problems",289.00
"King Streetz","FACTS","Squad",233.00
"King Streetz","FACTS","Supa High",205.00
"King Streetz","Humble Beast EP","24/9",252.00
"King Streetz","Humble Beast EP","Bro Talk",216.00
"King Streetz","Humble Beast EP","Demons & Angels",233.00
"King Streetz","Humble Beast EP","Halftime",360.00
"King Streetz","Humble Beast EP","How TF You Do It",224.00
"King Streetz","Humble Beast EP","The Kid",334.00
"King Streetz","Humble Beast EP","TrendSetter",218.00
"La Armada Roja","Split","Ahi Estan",
"La Armada Roja","Split","Ha Muerto Ya",
"La Armada Roja","Split","Haiti",
"La Armada Roja","Split","Juicio Propio [Cover De Tropiezo]",
"La Armada Roja","Split","La Balada Del Comprador",
"La Armada Roja","Split","La Nueva Argentina",
"La Armada Roja","Split","Latinoamerica",
"La Armada Roja","Split","Resistencia Irak",
"La Familia André","Amor amor","Porque",294.00
"La Familia André","Ídolos mano a mano 10","Agua fresca",186.03
"La Familia André","Ídolos mano a mano 10","La chispa",145.49
"La Familia André","Ídolos mano a mano 10","La rosa blanca",229.27
"La Familia André","Ídolos mano a mano 10","Moliendo café",168.76
"La Familia André","Ídolos mano a mano 10","Por la carretera",166.67
"La Familia André","La Familia André","Arco iris",
"La Familia André","La Familia André","No sé",
"La Insuperable","Borrón y cuenta nueva","Borrón y cuenta nueva",263.66
"Leo RD","El Kick","El Kick",136.00
"Leo RD","PIKY","PIKY",119.00
"Los Ahijados","20 éxitos de Los Ahijados","El huerfanito",179.00
"Los Ahijados","20 éxitos de Los Ahijados","La lechuza",161.00
"Los Ahijados","20 éxitos de Los Ahijados","María Isabel",207.00
"Los Ahijados","20 éxitos de Los Ahijados","Virgen de la Cueva",194.00
"Los Ahijados","20 éxitos de Los Ahijados","Yo la espero",157.00
"Los Ahijados","Ay, mi cien pesos!","Ay, mi cien pesos!",
"Los Ahijados","Ay, mi cien pesos!","El jueguito",
"Los Ahijados","Baílalo y gózalo...!! Vol - 4","Baílalo y gózalo",
"Los Ahijados","Baílalo y gózalo...!! Vol - 4","Bien, bien",
"Los Ahijados","Baílalo y gózalo...!! Vol - 4","El figurín",
"Los Ahijados","Baílalo y gózalo...!! Vol - 4","El son del campesino",
"Los Ahijados","Baílalo y gózalo...!! Vol - 4","María Isabel",
"Los Ahijados","Cachao vs. Los Ahijados","Algo sabroso",169.00
"Los Ahijados","Cachao vs. Los Ahijados","La lechuza",161.00
"Los Ahijados","Cachao vs. Los Ahijados","Pa' fricase los pollos",157.00
"Los Ahijados","Cachao vs. Los Ahijados","Panamá Cachao (Bombín de Perucho)",275.00
"Los Ahijados","Cachao vs. Los Ahijados","Sea como sea",122.00
"Los Ahijados","Cachao vs. Los Ahijados","Tres lindas cubanas (Cachao)",267.00
"Los Ahijados","Cachao vs. Los Ahijados","Vengan pollos (Mongo Santa María)",304.00
"Los Ahijados","El enterrador","Ansias locas",
"Los Ahijados","El enterrador","Lamento de un volante",
"Los Ahijados","La resaca","El congolero",
"Los Ahijados","La resaca","Son retosón",
"Los Ahijados","Los mejores discos","Porque no vienes",155.56
"Los Ahijados","Nostalgia Caribeña","Bolichan",209.93
"Los Ahijados","Nostalgia Caribeña","Capricho",206.16
"Los Ahijados","Nostalgia Caribeña","El ciclón",176.67
"Los Ahijados","Nostalgia Caribeña","El impío",170.77
"Los Ahijados","Nostalgia Caribeña","El puerquito de la yuca",126.13
"Los Ahijados","Nostalgia Caribeña","El rezador",195.93
"Los Ahijados","Nostalgia Caribeña","El trust de los tenorios",162.89
"Los Ahijados","Nostalgia Caribeña","La china de la rumba",159.80
"Los Ahijados","Nostalgia Caribeña","Las ruinas de mi bohio",213.83
"Los Ahijados","Nostalgia Caribeña","Los ejes de mi carreta",196.27
"Los Ahijados","Nostalgia Caribeña","Miguelito",161.04
"Los Ahijados","Nostalgia Caribeña","Olemua",242.40
"Los Ahijados","Nostalgia Caribeña","Sangre de conga",110.00
"Los Ahijados","Nostalgia Caribeña","Tú verás",193.11
"Los Ahijados","Nostalgia Caribeña","Yo la espero",161.89
"Los Ahijados","Nostalgia Caribeña","Zapateo",158.71
"Los Ahijados","Sigue afincando","Blanca azucenaz",
"Los Ahijados","Sigue afincando","Carida",
"Los Ahijados","Sigue afincando","De cigarro en cigarro",
"Los Ahijados","Sigue afincando","El brujo",
"Los Ahijados","Sigue afincando","El jueguito",
"Los Ahijados","Sigue afincando","La rosa blanca",
"Los Ahijados","Sigue afincando","Mis cien pesos",
"Los Ahijados","Sigue afincando","Sigue afincando",
"Los Ahijados","Sigue afincando","Yo por ti",
"Los Ahijados","Tus ojos indios/Mariposa nocturna","Tus ojos indios",
"Los Ahijados","Virgen de la Cueva","Bellie Belcon",
"Los Ahijados","Virgen de la Cueva","Deja gozar mi negra",
"Los Ahijados","Virgen de la Cueva","La Biblia",
"Los Ahijados","Virgen de la Cueva","Mala maña",
"Los Ahijados","Virgen de la Cueva","Malli",
"Los Ahijados","Virgen de la Cueva","Mamaupa",
"Los Ahijados","Virgen de la Cueva","María Teresa",
"Los Ahijados","Virgen de la Cueva","Ni pie ni pisa",
"Los Ahijados","Virgen de la Cueva","Sola y triste",
"Los Ahijados","Virgen de la Cueva","Virgen de la Cueva",
"Los Ahijados","Vuelven Los Ahijados","Amor trágico",
"Los Ahijados","Vuelven Los Ahijados","Bonito amor",
"Los Ahijados","Vuelven Los Ahijados","Chiriguana",
"Los Ahijados","Vuelven Los Ahijados","Eterno enamorado",
"Los Ahijados","Vuelven Los Ahijados","La creciente",
"Los Ahijados","Vuelven Los Ahijados","Llora corazón",
"Los Ahijados","Vuelven Los Ahijados","Momentos de amor",
"Los Ahijados","Vuelven Los Ahijados","Somos diferentes",
"Los Ahijados","Vuelven Los Ahijados","Tu ausencia",
"Los Ahijados","Vuelven... Los Ahijados","Acéchala Ramón",
"Los Ahijados","Vuelven... Los Ahijados","Amarga condena",210.00
"Los Ahijados","Vuelven... Los Ahijados","El caimán",
"Los Ahijados","Vuelven... Los Ahijados","En mi casa oye la rumba",
"Los Ahijados","Vuelven... Los Ahijados","Rumbero rumbero",
"Los Ahijados","Vuelven... Los Ahijados","Ven mi guajira",
"Los Homeboys","Los Homeboys","Cucha cucha",237.60
"Los Homeboys","Los Homeboys","El cigarro",243.51
"Los Homeboys","Los Homeboys","El jumo",235.20
"Los Homeboys","Los Homeboys","Justogarro",289.80
"Los Homeboys","Los Homeboys","Porque se fue",215.37
"Los Homeboys","Los Homeboys","Primorosa",254.36
"Los Homeboys","Los Homeboys","Voy pa'llá",256.87
"Los Sufridos","Chivi","Chivi",193.00
"Los Toros Band","¡Y no hay problema!","Popurrí: La mujer cariñosa / Lo tuyo es lo mío, lo mío es tuyo / Feliciana / La patrulla / Cuando yo me muera",367.80
"Los Toros Band","A bailar..!","Si pienso en nuestras canciones (El arañazo)",239.00
"Los Toros Band","A pasito lento","Tributo a Tony Seval: Homenaje a Tony Seval / El muerto / Saida / Gracias / Para bochinchar / El chévere",387.93
"Los Toros Band","Clásicos y algo más","Clásicos I (Popurrí): Amor divino / La fotografía / Faltaste a la cita / Cuándo llegarás",371.00
"Los Toros Band","Clásicos y algo más","Clásicos II (Popurrí): La negra Pola / Plátano maduro / El pintalabios / La fosforera",371.00
"Los Toros Band","Clásicos y algo más","Clásicos III (Popurrí): Confusiones / Si quieres tú, quirero yo / Disimula / El solitario",296.00
"Los Toros Band","Clásicos y algo más","Guarery",270.00
"Los Toros Band","Clásicos y algo más","Homenaje a July Mateo (Rasputín): Oye / Primavera / Toda la vida / El ilegal / Te olvidé",357.00
"Los Toros Band","Colección mi historia","Déjala (Esa mujer)",273.00
"Los Toros Band","Colección mi historia","Mala maña",249.00
"Los Toros Band","Dos x uno","Demasiado niña",270.57
"Los Toros Band","Dos x uno","Espumas",246.33
"Los Toros Band","Dos x uno","Estoy queriéndola",260.31
"Los Toros Band","Dos x uno","La quise mucho",230.73
"Los Toros Band","Dos x uno","Me enamoré",200.45
"Los Toros Band","Dos x uno","No aguanto más",328.88
"Los Toros Band","Dos x uno","Pégame tu vicio",300.43
"Los Toros Band","Dos x uno","Seguiré buscándola",285.99
"Los Toros Band","Dos x uno","Su mirada / Loco, loco",267.04
"Los Toros Band","Dos x uno","Te confieso",229.92
"Los Toros Band","Dos x uno","Y te busqué",248.95
"Los Toros Band","El mambo del toro","El chévere",256.00
"Los Toros Band","El mambo del toro","El fracatán de mujeres",243.00
"Los Toros Band","El mambo del toro","Killing Me Softly (Matándome suavemente)",254.00
"Los Toros Band","El mambo del toro","Popurrí de boleros #5: La media vuelta / Sabrás que no me quieres / Por qué no he de llorar / Pecado",324.00
"Los Toros Band","El mambo del toro","Rescate #1: Anoche soñé / Compadre Pedro Juan / El negrito del batey / San Antonio / El pájaro chowi / La agarradera",461.00
"Los Toros Band","En Navidad","Popurrí boleros #4: Hay que saber perder / De mujer a mujer / Cenizas / Salomé",247.00
"Los Toros Band","En Navidad","Popurrí navideño: El cascabel / Salsa pa' mi lechón / Volvió Juanita / Regreso navideño / El rondón",331.00
"Los Toros Band","La dueña de mi suerte","La dueña de mi suerte",263.59
"Los Toros Band","Paisaje","Paisaje",253.08
"Los Toros Band","Raíces","Rescate #2: Desiderio Arias / La chiva blanca / Caña brava / El papelito blanco / El merengón",376.00
"Los Toros Band","Se soltaron","Alegre gozamba",262.04
"Los Toros Band","Se soltaron","Me tiene asficiao",258.00
"Los Toros Band","Se soltaron","Popurrí de boleros ""Toro""",301.43
"Los Toros Band","Se soltaron","Regálame un beso",250.00
"Los Toros Band","Serenatas","Medley serenata: Madrigal / Bajo un palmar / Mujer abre tu ventana / Amor robado",387.00
"Los Toros Band","Serie cinco estrellas de oro","El fletao",270.00
"Los Toros Band","Serie Millennium 21","Olé olé",283.00
"Los Toros Band","Soy un adicto a ti","Soy un adicto a ti",256.02
"Los Vecinos","Ahora es..!","Amor ingrato",256.24
"Los Vecinos","Ahora es..!","Lost in Your Eyes",262.40
"Los Vecinos","Ahora es..!","Tu mejor amante",255.60
"Los Vecinos","Ahora es..!","Tú no te lo mereces",247.20
"Los Vecinos","En tus manos","Fiebre juvenil",
"Los Vecinos","En tus manos","Gaviota",
"Los Vecinos","En tus manos","Mal amor",
"Los Vecinos","Hasta siempre","A pesar que no estás aquí",237.24
"Los Vecinos","Hasta siempre","Cuando no estás",237.31
"Los Vecinos","Hasta siempre","Hasta siempre",267.84
"Los Vecinos","Hasta siempre","Per fuera y por dentro",266.73
"Los Vecinos","Hasta siempre","Porque me amaste (Because You Loved Me)",261.40
"Los Vecinos","Hasta siempre","Quizás",256.17
"Los Vecinos","Hasta siempre","Tu amor es vital",205.09
"Los Vecinos","Hasta siempre","Yo no te dye adiós",253.23
"Los Vecinos","Special Delivery","En el primer lugar / My #1 (versión Inglés)",260.27
"Luis Kalaff y sus Alegres Dominicanos","Candela","Coge lo que te estoy dando",
"Luis Kalaff y sus Alegres Dominicanos","Candela","La nena esta de come",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","Ammarren el toro",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","Como quiero celan",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","Contestation a el disco rayao",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","El ingenio",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","En la falda de la loma",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","La bosa y el boss",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","La mamá y la hija",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","Mi palito de oro",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","Mi triunfo y su fracaso",
"Luis Kalaff y sus Alegres Dominicanos","La hija y la mamá","Teresa",
"Luis Miguel del Amargue","Amor de locos","Amor de locos (F. Carmen Duran)",269.63
"Luis Miguel del Amargue","Amor de locos","Pa que me llamas (Salsa)",288.33
"Luis Miguel del Amargue","Amor de locos","Sin miedo a nada (F. Carmen Duran)",382.28
"Luis Miguel del Amargue","Amor de locos","Tú y yo (Balada)",260.11
"Luis Miguel del Amargue","De rodillas te pido","No te vayas (versión merengue)",270.00
"Luis Miguel del Amargue","De rodillas te pido","Nunca notaste (versión salsa)",293.00
"Luis Miguel del Amargue","Grandes éxitos","El Sida",321.00
"Luis Miguel del Amargue","Luisa María","El chivo (Merengue)",256.09
"Luis Miguel del Amargue","Tiempo para amar","Chupacabra",336.00
"Luis Vargas","40 Años de Trayectoria Lo Que Continuo, Vol. 2","Dominicano - Merengue",238.85
"Luis Vargas","El pobre (remix)","El pobre (remix)",236.00
"Luis Vargas","Lo que el viento dejó","Lo que el viento dejó",225.88
"Luis Vargas","Noche Fría","Noche Fría",191.00
"Luis Vargas","Super Caliente","A papi si",179.67
"Maffio","Blekete","Blekete",177.78
"Maffio","Coconut Rum and Coke (Luca Bisori deep vibes remix)","Coconut Rum and Coke (Luca Bisori deep vibes remix)",313.03
"Maffio","Coconut Rum and Coke (Pj D’arpino afrohouse remix)","Coconut Rum and Coke (Pj D’arpino afrohouse remix)",355.86
"Maffio","Coconut Rum and Coke (remixes)","Coconut Rum and Coke (Dirty Disco tropical house remix mixshow edit)",331.94
"Maffio","Dártelo todo","Dártelo todo",207.00
"Maffio","De lao a lao (remix no pierdes el break)","De lao a lao (remix no pierdes el break)",249.00
"Maffio","Feliz","Feliz",203.00
"Maffio","Good Energy (remix)","Good Energy (remix)",214.91
"Maffio","Háblame de Miami","Háblame de Miami",158.77
"Maffio","Himno Vaquero","Himno Vaquero",176.33
"Maffio","Infieles","Infieles (remix)",213.00
"Maffio","Jaguayuken (Dennis 97 Tech House remix)","Jaguayuken (Dennis 97 Tech House remix)",366.67
"Maffio","Ladrón","Ladrón",214.00
"Maffio","Mía para siempre","Mía para siempre",242.00
"Maffio","Orgullo","Orgullo",153.00
"Maffio","Paracaídas","Paracaídas",187.00
"Maffio","Te voy a olvidar","Te voy a olvidar",202.00
"Maffio","Vámonos pa' la calle","Vámonos pa' la calle",195.00
"Maffio","Yo Las Pongo","Yo las pongo",191.35
"Manikkomio","2001","La adicción",256.31
"Manikkomio","2001","La gripe",187.00
"Manikkomio","2001","La jonronera",264.00
"Manikkomio","2001","La jonronera (remix)",274.00
"Manikkomio","2001","La rubia candela",243.00
"Manikkomio","2001","Lapicero",224.43
"Manikkomio","2001","No cabe duda",247.25
"Manikkomio","2001","Ya tú sabes",242.00
"Manikkomio","2001","Yo vi a Mari con",250.36
"Marcos Yaroide","La hamaca de Dios","La hamaca de Dios",249.00
"Marielle Hazlo","HAZLO","Bandida",201.73
"Marielle Hazlo","HAZLO","Desacatada",176.36
"Marielle Hazlo","HAZLO","MÁS",168.25
"Marielle Hazlo","HAZLO","Pensando en ti",190.67
"Marielle Hazlo","HAZLO","Princesa",187.59
"Marielle Hazlo","Marielle","Estando contigo",209.00
"Marielle Hazlo","Marielle","Estando contigo",208.00
"Marielle Hazlo","Marielle","Goodbye",224.00
"Marielle Hazlo","Marielle","I Won’t Change",212.00
"Marielle Hazlo","Marielle","La flecha",193.00
"Marielle Hazlo","Marielle","La noche",230.00
"Marielle Hazlo","Marielle","Nunca imaginé",202.00
"Marielle Hazlo","Marielle","Olas del mar",196.00
"Marielle Hazlo","Marielle","Rezo",208.00
"Marielle Hazlo","Marielle","Sé muy bien",226.00
"Marielle Hazlo","Marielle","The Other Side of the Telephone",195.00
"Marielle Hazlo","Marielle","To All the Girls",238.00
"Marielle Hazlo","Pal mundo","Así no se puede",216.68
"Marielle Hazlo","Pal mundo","Demasiado brutal",214.00
"Marielle Hazlo","Pal mundo","Desde que llegaste a mí",210.42
"Marielle Hazlo","Pal mundo","El cuerpo lo sabe",188.16
"Marielle Hazlo","Pal mundo","Me provoca",228.09
"Marielle Hazlo","Pal mundo","No vuelvas más",234.79
"Marielle Hazlo","Pal mundo","Que mal te va",189.72
"Marielle Hazlo","Sobrenatural","Sobrenatural",224.00
"Marielle Hazlo","Una sola fuerza","Una sola fuerza",217.00
"Marino Perez","12 Éxitos","Alumbrame",245.00
"Marino Perez","12 Éxitos","Ay caramba",173.00
"Marino Perez","12 Éxitos","Corriendo corriendo",191.00
"Marino Perez","12 Éxitos","Cuanto mas te necesito",200.00
"Marino Perez","12 Éxitos","Dejame tomar",152.00
"Marino Perez","12 Éxitos","Donde estara mi mujer",229.00
"Marino Perez","15 exitos","Amor a la buena",197.00
"Marino Perez","15 exitos","Ay mami!",205.00
"Marino Perez","15 exitos","Ay morena! Ay bendito",174.00
"Marino Perez","15 exitos","Como tu ninguna",157.00
"Marino Perez","15 exitos","Con el bate en la mano",198.00
"Marino Perez","15 exitos","Con el pecho y el corazón",170.00
"Marino Perez","15 exitos","Cuando vendrá?",210.00
"Marino Perez","15 exitos","Donde está mi mujer",229.00
"Marino Perez","15 exitos","El recuento de Marino",228.00
"Marino Perez","15 exitos","El último golpe",197.00
"Marino Perez","15 exitos","Esa me la llevo yo",152.00
"Marino Perez","15 exitos","La comezón",212.00
"Marino Perez","15 exitos","Paloma herida",164.00
"Marino Perez","15 exitos","Perdida",163.00
"Marino Perez","De eso me rio yo","Asesiname",
"Marino Perez","De eso me rio yo","Bebiendo seguire",
"Marino Perez","De eso me rio yo","De que tu privas",
"Marino Perez","De eso me rio yo","No te puedo olvidar",
"Marino Perez","De eso me rio yo","Sentado en la pared",
"Marino Perez","De eso me rio yo","Te llevare conmigo",
"Marino Perez","De eso me rio yo","Tracionera sin bandera",
"Marino Perez","La tragedia de un veneno","¿Por qué me abandonaste?",
"Marino Perez","La tragedia de un veneno","A esa no lo pruebas tú",
"Marino Perez","La tragedia de un veneno","Acabaré con el licor",
"Marino Perez","La tragedia de un veneno","De eso me río yo",
"Marino Perez","La tragedia de un veneno","No la olvidaré",
"Marino Perez","La tragedia de un veneno","Pero no me olvides",
"Marino Perez","La tragedia de un veneno","Puedes andar con quien quieras",
